Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
うわる,うわる,1. to be planted,Unlabeled,16,<b>うわっ</b>　２機とも　はじき返した。,"Wow, both planes bounced back.","S01E03, S01E04, S01E07, S01E08, S01E12, S01E16, S01E24, S01E25, S01E31, S01E36, S01E39, S01E41"
兄弟,きょうだい,"1. siblings, brothers and sisters<br>2. brothers<br>3. siblings-in-law, brothers-in-law, sisters-in-law<br>4. mate, friend",N5,16,世界でたったひとりの<b>兄弟</b>なのに,I'm your only brother in the world,"S01E04, S01E10, S01E15, S01E18, S01E22, S01E23, S01E26, S01E27, S01E28, S01E30, S01E49"
勝利,しょうり,"1. victory, triumph, conquest, success, win",N1,16,<b>勝利</b>は　拙者たちのものでござる！,Victory is ours!,"S01E04, S01E11, S01E12, S01E13, S01E14, S01E19, S01E30, S01E37, S01E38, S01E42"
体,からだ,"1. body<br>2. torso, trunk<br>3. build, physique, frame, figure<br>4. health, constitution<br>5. corpse, dead body",N5,16,<b>体</b>の横で半円を描くトリックだ。,This trick involves drawing a semicircle next to your body.,"S01E04, S01E06, S01E07, S01E16, S01E22, S01E30, S01E34, S01E35, S01E36, S01E40, S01E46, S01E51"
ボディー,ボディー,1. body<br>2. body blow (in boxing),Unlabeled,16,<b>ボディー</b>が大きいってことは→,The fact that the body is large →,"S01E05, S01E35, S01E36, S01E38, S01E39, S01E40, S01E41"
同じ,おなじ,"1. same, identical, equal, uniform, equivalent, similar, common (origin), changeless, alike<br>2. anyway, anyhow, in either case",N5,16,<b>同じ</b>テンポで同じ円を描くこと。,Draw the same circle at the same tempo.,"S01E07, S01E12, S01E17, S01E22, S01E24, S01E25, S01E31, S01E33, S01E38, S01E39, S01E42, S01E46"
姿,すがた,"1. figure, form, shape<br>2. appearance, dress, guise<br>3. state, condition, picture, image<br>4. form (of a waka)<br>5. dressed in ..., wearing ...",N3,16,変幻自在に<b>姿</b>を変える。,Changes its appearance at will.,"S01E08, S01E09, S01E12, S01E24, S01E25, S01E26, S01E27, S01E34, S01E40, S01E46"
状態,じょうたい,"1. state, condition, situation, appearance, circumstances",N3,16,まずは　ヨーヨーを止めた<b>状態</b>で。,"First, stop the yo-yo.","S01E08, S01E09, S01E13, S01E21, S01E25, S01E26, S01E27, S01E33, S01E37, S01E44, S01E47, S01E50, S01E51"
マスター・ジョウ,マスター・ジョウ,1. master jo (Auto-translated),Unlabeled,16,<b>マスター・ジョウ</b>に呼ばれたでやす。,Deyasu is called by Master Joe.,"S01E09, S01E13, S01E14, S01E15, S01E18, S01E24, S01E26, S01E30"
キメル,キメル,*,Unlabeled,16,うん！　<b>キメル</b>　今日もありがとう。,"Yeah! Kimmel, thank you for today.","S01E11, S01E17, S01E20, S01E35, S01E36, S01E37, S01E38, S01E39, S01E45, S01E46, S01E47, S01E49, S01E50, S01E51"
セット,セット,"1. set<br>2. set meal, combo-meal, combo, combination meal<br>3. hairdo",N3,16,シュート位置に爆丸を<b>セット</b>するんだ。,Set the Bakugan in the shooting position.,"S01E11, S01E41, S01E42, S01E44, S01E47"
寝る,ねる,"1. to sleep (lying down)<br>2. to go to bed, to lie in bed<br>3. to lie down<br>4. to sleep (with someone, i.e. have intercourse)<br>5. to lie flat (e.g. of hair)<br>6. to lie idle (of funds, stock, etc.)<br>7. to ferment (of soy sauce, miso, etc.)",N5,16,絶対に<b>寝る</b>もんか。,I'm definitely going to sleep.,"S01E11, S01E13, S01E23, S01E31, S01E35, S01E38, S01E42"
オーケー,オッケー,"1. OK, okay",N1,16,<b>オーケー</b>！　今日のトリックは　ビッグ・タワー。,Okay! Today's trick is Big Tower.,"S01E13, S01E17, S01E21, S01E24, S01E26, S01E30, S01E32, S01E34, S01E35, S01E39, S01E43"
ー,ー,1. long vowel mark (usually only used in katakana),Unlabeled,16,よし　あだっちぃ<b>ー</b>で決定だ。,"Okay, I've decided on Adachi.","S01E35, S01E38, S01E39, S01E40, S01E41, S01E44, S01E45"
とおり,とおり,"1. avenue, street, way, road<br>2. coming and going, street traffic<br>3. flow (of water, air, etc.)<br>4. transmission (of sound), reach (e.g. of voice)<br>5. fame, reputation, popularity<br>6. the same status or way, as (e.g. as expected, as I said)<br>7. understanding, comprehension<br>8. counter for sets of things, counter for methods, ways, types",Unlabeled,15,＜続くゼロは　名前の<b>とおり</b>０本。,<The following zeros are 0 as the name suggests.,"S01E01, S01E04, S01E07, S01E11, S01E22, S01E26, S01E30, S01E31, S01E34, S01E35, S01E43, S01E44, S01E46, S01E50"
以上,いじょう,"1. not less than, ... and over, ... and above, ... and upwards, ... or more<br>2. beyond (e.g. one's expectations), above, more than, further than<br>3. above-mentioned, aforementioned, foregoing<br>4. since ..., seeing that ..., now that ..., once ...<br>5. that's all, that is the end, the end",N4,15,想像<b>以上</b>に強敵でやす。,It's a tougher enemy than you can imagine.,"S01E01, S01E02, S01E07, S01E12, S01E14, S01E16, S01E21, S01E28, S01E38, S01E39, S01E40, S01E50"
分,ふん,"1. minute (unit of time)<br>2. fun (one tenth of a monme, 5.787 grains)",N3,15,３人合わせて１人<b>分</b>というわけか。,So it's 1 person for all 3 people?,"S01E01, S01E05, S01E06, S01E10, S01E12, S01E22, S01E23, S01E35, S01E39, S01E45"
記録,きろく,"1. record, minutes, document<br>2. record (e.g. in sports), results, score<br>3. to record, to document<br>4. to set a record (e.g. in sports), to show a result, to reach a value",N3,15,とういうことでタイガの<b>記録</b>は９本。,So Taiga's record is 9.,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E08, S01E10, S01E12"
返す,かえす,"1. to return (something), to restore, to put back<br>2. to turn over, to turn upside down, to overturn<br>3. to pay back, to retaliate, to reciprocate<br>4. to respond (with), to retort, to reply, to say back<br>5. to do ... back (e.g. speak back, throw back)<br>6. to do again, to do repeatedly",N5,15,失敗すれば　ドラガオンは<b>返し</b>てもらう。,"If you fail, Dragaon will be returned to you.","S01E02, S01E03, S01E10, S01E19, S01E24, S01E30, S01E31, S01E32, S01E33, S01E40"
絶対,ぜったい,"1. definitely, absolutely, unconditionally<br>2. absolute, unconditional, unmistakable<br>3. absoluteness",N3,15,<b>絶対</b>に寝るもんか。,I'm definitely going to sleep.,"S01E03, S01E06, S01E07, S01E13, S01E17, S01E18, S01E21, S01E24, S01E45, S01E47, S01E50, S01E51"
戻る,もどる,"1. to turn back (e.g. half-way)<br>2. to return, to go back<br>3. to recover (e.g. something lost), to be returned<br>4. to rebound, to spring back",N4,15,半分は自動的に<b>戻っ</b>てきます。,Half of it will come back automatically.,"S01E03, S01E08, S01E15, S01E17, S01E18, S01E22, S01E25, S01E33, S01E35, S01E49, S01E51"
回す,まわす,"1. to turn, to rotate, to spin, to twist, to gyrate<br>2. to pass around, to send around, to hand around, to circulate<br>3. to move (someone or something to where its needed), to send, to bring, to transfer, to forward, to direct, to submit<br>4. to turn (to a new use), to use (for something else)<br>5. to turn on (something that turns or has a rotating part, e.g. a washing machine), to start up (e.g. an engine), to give (something) a spin<br>6. to put (someone in a position), to make (e.g. an enemy of)<br>7. to ... around (e.g. chase, fool, play), to do all over, to do everywhere, to do completely<br>8. to surround (something) with, to enclose with<br>9. to put (an arm) around (e.g. someone's waist), to reach around<br>10. to invest (money), to lend<br>11. to dial (a telephone number)<br>12. to gang-rape",N3,15,遠心力で<b>回す</b>のが　ポイントだ。,The key is to use centrifugal force to spin it.,"S01E03, S01E09, S01E10, S01E11, S01E12, S01E20, S01E24, S01E46, S01E47, S01E48"
グリフ,グリフ,1. glyph,Unlabeled,15,<b>グリフ</b>財閥のグリフ・ショウと　グリフ・コウ。,Grif Shaw and Griff Kou of the Griff Zaibatsu.,"S01E04, S01E10, S01E15, S01E22, S01E24, S01E26, S01E27, S01E28, S01E30, S01E34"
防御,ぼうぎょ,"1. defense, defence, safeguard, protection",Unlabeled,15,今度は<b>防御</b>に使えるんだ。,Now you can use it for defense.,"S01E04, S01E06, S01E08, S01E13, S01E23, S01E27, S01E32, S01E37, S01E38, S01E42, S01E46, S01E47, S01E49"
同時に,どうじに,"1. coincident with, while, simultaneously",Unlabeled,15,<b>同時に</b>シュートするということ。,That means shooting at the same time.,"S01E05, S01E09, S01E12, S01E16, S01E22, S01E24, S01E26, S01E32, S01E33, S01E38, S01E41, S01E46, S01E50"
一緒,いっしょ,"1. together<br>2. at the same time<br>3. same, identical",N5,15,基本は今までの　バトルと<b>一緒</b>さ。,The basics are the same as the previous battles.,"S01E05, S01E06, S01E12, S01E26, S01E32, S01E33, S01E35, S01E41, S01E44, S01E48, S01E49, S01E50, S01E51"
ＯＫ,オッケー,"1. OK, okay",Unlabeled,15,<b>ＯＫ</b>。　ここができたら　ドラム・ロール。,"OK. Once this is done, drum roll.","S01E05, S01E16, S01E46, S01E47, S01E48, S01E49, S01E50, S01E51"
える,ほる,"1. to carve, to engrave, to sculpt, to chisel<br>2. to tattoo",Unlabeled,15,すげ<b>え</b>じゃん　連続で２度も。,"That's amazing, twice in a row.","S01E06, S01E13, S01E17, S01E20, S01E21, S01E27, S01E31, S01E32, S01E34, S01E37, S01E38, S01E44"
やつ,やつ,"1. fellow, guy, chap<br>2. thing, object<br>3. he, she, him, her",Unlabeled,15,とんでもねえ　<b>やつ</b>だぜ。,That's outrageous.,"S01E07, S01E10, S01E13, S01E25, S01E27, S01E33, S01E34, S01E35, S01E46, S01E47, S01E48, S01E49, S01E50"
くろい,くろい,"1. black<br>2. dark, blackish, sun-tanned (skin)<br>3. suspicious, criminal, illicit<br>4. darkened and dirty, sooty, covered in dirt<br>5. evil, wicked, black-hearted<br>6. inauspicious, ill-boding, unlucky",Unlabeled,15,でも　<b>くろ</b>ハムさんのＣＤが,But Kuroham's CD,"S01E07, S01E09, S01E31, S01E36, S01E37, S01E42, S01E45, S01E46"
未来,みらい,1. the future (usually distant)<br>2. future tense<br>3. the world to come,N3,15,<b>未来</b>を滅ぼすために　ここへ来た。,I came here to destroy the future.,"S01E14, S01E16, S01E45, S01E50, S01E51"
お願い,おねがい,"1. request, favour (to ask), wish<br>2. please",Unlabeled,15,はい　<b>お願い</b>します。　すばらしい。,"Yes, please. wonderful.","S01E15, S01E17, S01E18, S01E24, S01E33, S01E34, S01E35, S01E38, S01E40, S01E47"
邪悪,じゃあく,"1. wicked, evil",Unlabeled,15,とてつもなく<b>邪悪</b>で　強大だ！,It's incredibly evil and powerful!,"S01E16, S01E33, S01E43, S01E44, S01E45, S01E47, S01E51"
ハロ,ハロー,"1. halo<br>2. hello, hallo, hullo<br>3. harrow",Unlabeled,15,キング・<b>ハロ</b>ではないか。,Isn't that King Haro?,"S01E20, S01E21"
カス,カス,Kasu,Unlabeled,15,ありがとう　ケシ<b>カス</b>。,Thank you Keshikasu.,"S01E28, S01E33, S01E36, S01E39, S01E40, S01E43, S01E44, S01E45, S01E50"
ミスター,ミスター,"1. mister, Mr",Unlabeled,15,いかにも　俺の名は　<b>ミスター</b>・アップ。,"After all, my name is Mr. Up.","S01E36, S01E38, S01E39, S01E41, S01E44, S01E45, S01E46, S01E50"
認める,したためる,"1. to write (e.g. a letter), to draw up (a document), to take down (e.g. notes)<br>2. to have (lunch, dinner, etc.), to eat",N3,14,お前たちを<b>認める</b>ことはできん。,I can't recognize you.,"S01E01, S01E02, S01E14, S01E21, S01E23, S01E25, S01E31, S01E37, S01E38, S01E44, S01E51"
日ノ出,日ノ出,Hinode,Unlabeled,14,<b>日ノ出</b>春晴　まず　お前と勝負だ。,"Haruharu Hinode: First of all, it's a competition with you.","S01E01, S01E02, S01E08, S01E10, S01E13, S01E14, S01E17, S01E18, S01E27, S01E30, S01E31, S01E33"
取る,とる,"1. to take, to pick up, to grab, to catch<br>2. to pass, to hand, to give<br>3. to get, to obtain, to acquire, to win, to receive, to earn, to take (e.g. a vacation)<br>4. to adopt (a method, proposal, etc.), to take (a measure, attitude, etc.), to choose<br>5. to remove, to get rid of, to take off<br>6. to take away, to steal, to rob<br>7. to eat, to have (e.g. lunch), to take (e.g. vitamins)<br>8. to pick (e.g. flowers), to gather, to extract (e.g. juice), to catch (e.g. fish)<br>9. to take up (time, space), to occupy, to spare, to set aside<br>10. to secure, to reserve, to save, to put aside, to keep<br>11. to take (e.g. a joke), to interpret, to understand, to make out, to grasp<br>12. to record, to take down<br>13. to subscribe to (e.g. a newspaper), to take, to buy, to get<br>14. to order, to have delivered<br>15. to charge, to fine, to take (tax)<br>16. to take (e.g. a wife), to take on (e.g. an apprentice), to adopt, to accept<br>17. to compete (in sumo, cards, etc.), to play",N5,14,<b>取る</b>ことができるんだ。,I can take it.,"S01E01, S01E05, S01E10, S01E11, S01E13, S01E19, S01E21, S01E22, S01E32, S01E38, S01E41"
スリープ,スリープ,1. sleep,Unlabeled,14,<b>スリープ</b>させながら一周させるトリックだ。,It's a trick that makes it go around while it goes to sleep.,"S01E01, S01E10, S01E13, S01E18, S01E25, S01E28, S01E35, S01E36, S01E42, S01E46, S01E48"
注意,ちゅうい,"1. caution, being careful, attention (heed), warning, advice",N4,14,地面に激突しちゃうので<b>注意</b>！,Be careful as you will crash into the ground!,"S01E01, S01E03, S01E08, S01E11, S01E19, S01E24, S01E28, S01E31, S01E33, S01E37, S01E42, S01E43, S01E44, S01E47"
名,な,"1. name, given name<br>2. title<br>3. fame, renown, reputation<br>4. pretext, pretense, justification, appearance",N3,14,いかにも　俺の<b>名</b>は　ミスター・アップ。,"After all, my name is Mr. Up.","S01E01, S01E05, S01E07, S01E09, S01E17, S01E21, S01E36, S01E46, S01E51"
チャレンジ,チャレンジ,"1. taking on (a challenge), attempt, try, tackling, challenging (someone to a contest)",Unlabeled,14,それでは　テイラーのＳ級<b>チャレンジ</b>！,So let's move on to Taylor's S-class challenge!,"S01E02, S01E03, S01E08, S01E10, S01E44, S01E48"
失敗,しっぱい,"1. failure, mistake, blunder",N4,14,<b>失敗</b>すれば　ドラガオンは返してもらう。,"If you fail, Dragaon will be returned to you.","S01E02, S01E05, S01E17, S01E23, S01E28, S01E35, S01E36, S01E37, S01E41, S01E50"
フィールド,フィールド,1. field,Unlabeled,14,これで　<b>フィールド</b>の爆丸はあと１機。,There is now only one Bakugan left in the field.,"S01E03, S01E10, S01E12, S01E16, S01E17, S01E18, S01E32, S01E38, S01E39, S01E41"
わぁ,わぁ,1. Wow (Auto-translated),Unlabeled,14,う<b>わぁ</b>　スムーズにいくな。,"Wow, things are going smoothly.","S01E03, S01E04, S01E14, S01E15, S01E18, S01E20, S01E32, S01E34, S01E49, S01E50"
本,もと,"1. origin, source<br>2. base, basis, foundation, root<br>3. cause<br>4. ingredient, material<br>5. (somebody's) side, (somebody's) location<br>6. original cost (or capital, principal, etc.)<br>7. (plant) root, (tree) trunk<br>8. first section of a waka<br>9. counter for blades of grass, tree trunks, etc., and for falcons (in falconry)<br>10. handle (chopsticks, brush, etc.), grip",N5,14,とういうことでタイガの記録は９<b>本</b>。,So Taiga's record is 9.,"S01E03, S01E04, S01E27, S01E38, S01E49, S01E51"
７,しち,1. seven<br>2. hepta-,Unlabeled,14,記録は２０秒８<b>７</b>です。,The record is 20.87 seconds.,"S01E03, S01E07, S01E10, S01E11, S01E12, S01E15, S01E19, S01E25, S01E39, S01E41, S01E42, S01E44"
トイレ,トイレ,"1. toilet, restroom, bathroom, lavatory",N5,14,<b>トイレ</b>ができるんだ。,I can use the toilet.,"S01E03, S01E23, S01E32, S01E39"
レオネス,レオネス・インダストリアレス,1. Industriales,Unlabeled,14,<b>レオネス</b>は　ビクともせぬわ。,Leones doesn't budge.,"S01E04, S01E22, S01E23, S01E25, S01E27, S01E28"
横,よこ,"1. horizontal (as opposed to vertical), lying down<br>2. side-to-side (as opposed to front-to-back), width, breadth<br>3. side (of a box, etc.)<br>4. beside, aside, next to<br>5. unconnected",N5,14,ハブスタックをつまんで　<b>横</b>にする。,Pinch the hubstack and lay it down.,"S01E04, S01E05, S01E06, S01E16, S01E24, S01E25, S01E28, S01E31, S01E32, S01E33, S01E38, S01E45, S01E51"
ダメ,だめ,"1. no good, not serving its purpose, useless, broken<br>2. hopeless, wasted, in vain, purposeless<br>3. cannot, must not, not allowed<br>4. neutral point (in go), intersection owned by neither player at the end of a game",Unlabeled,14,できるようにならないと<b>ダメ</b>だ。,It's no good unless you can do it.,"S01E04, S01E12, S01E17, S01E22, S01E25, S01E33, S01E34, S01E38, S01E39, S01E46, S01E51"
はず,はず,"1. should (be), bound (to be), expected (to be), must (be)<br>2. nock (of a bow)<br>3. nock (of an arrow)<br>4. nock-shaped grip (between thumb and forefinger)<br>5. wooden frame on the tip of the mast of a Japanese ship that prevents the hawser from falling out",N4,14,とっくに届いていた<b>はず</b>だ！,It should have arrived a long time ago!,"S01E08, S01E17, S01E21, S01E23, S01E26, S01E27, S01E34, S01E35, S01E39, S01E40, S01E41, S01E49, S01E51"
どういう,どういう,"1. somehow, how, in what way, why, what kind of",Unlabeled,14,<b>どういう</b>つもりか説明しなさい。,Please explain what you mean.,"S01E09, S01E12, S01E13, S01E18, S01E19, S01E23, S01E24, S01E30, S01E33, S01E39, S01E46, S01E48"
データ,データ,"1. data, datum",N1,14,修復に　ホロムニキスの<b>データ</b>を使ってくれ。,Please use Holomnikis' data for repair.,"S01E10, S01E22, S01E23, S01E24, S01E27"
キミ,きみ,"1. you, buddy, pal<br>2. monarch, ruler, sovereign, (one's) master<br>3. he, she",Unlabeled,14,<b>キミ</b>には　タヴァネルの資格があった。,You were qualified to be Tavanel.,"S01E18, S01E25, S01E28, S01E31, S01E36, S01E37, S01E39, S01E49"
ほる,ほる,"1. to dig, to excavate, to hollow<br>2. to delve into<br>3. to dig up (e.g. vegetables)<br>4. (for two men) to have anal sex",Unlabeled,14,<b>ほっ</b>。　わはは！,Wow.　Wow!,"S01E23, S01E27, S01E30, S01E38, S01E42, S01E46, S01E47, S01E48, S01E50, S01E51"
属性,ぞくせい,"1. attribute, property, context, element<br>2. character class, type, fetish, etc.",Unlabeled,14,６<b>属性</b>のネジなど簡単に引き抜ける。,You can easily pull out screws with 6 attributes.,"S01E41, S01E48, S01E49, S01E50, S01E51"
おい,おい,"1. hey!, oi!, ahoy!<br>2. I, me",Unlabeled,13,<b>おい</b>　返事をしろ！,"Hey, reply!","S01E01, S01E10, S01E17, S01E22, S01E23, S01E24, S01E32, S01E35, S01E39, S01E43"
倒す,たおす,"1. to throw down, to bring down, to blow down, to fell, to knock down, to set (something) down on its side, to turn (something) on its side, to recline (e.g. a seat)<br>2. to kill, to defeat, to beat<br>3. to overthrow, to trip up, to ruin<br>4. to leave unpaid, to cheat",N3,13,あのジオシヴァクを<b>倒す</b>ことはできない。,You can't defeat that Geosivak.,"S01E01, S01E06, S01E16, S01E18, S01E24, S01E25, S01E27, S01E39"
もう一度,もういちど,"1. once more, again",N5,13,＜　さぁ　それでは<b>もう一度</b>,"<Well then, let's try again","S01E01, S01E06, S01E10, S01E13, S01E22, S01E24, S01E37, S01E45, S01E47, S01E50"
時間,じかん,"1. time<br>2. hour<br>3. period, class, lesson",N5,13,もう　１<b>時間</b>以上やってるぞ。,It's been over an hour now.,"S01E01, S01E02, S01E12, S01E16, S01E27, S01E32, S01E39, S01E40"
目指す,めざす,"1. to aim at (for, to do, to become), to try for, to have an eye on<br>2. to go toward, to head for",N2,13,カメはマイペースに　ゴールを<b>目指し</b>→,The turtle aims for the goal at his own pace →,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E12, S01E14, S01E22, S01E23, S01E24, S01E35, S01E36"
続く,つづく,"1. to continue, to last, to go on<br>2. to continue (without a break), to be unbroken<br>3. to occur again and again<br>4. to lead to, to connect to, to adjoin<br>5. to come after, to follow, to succeed, to rank next to<br>6. to hold out, to keep, to last",N4,13,＜<b>続く</b>　シュンとテイラーはご覧の結果。,<Continued Shun and Taylor are the results shown.,"S01E01, S01E03, S01E04, S01E05, S01E07, S01E09, S01E10, S01E14, S01E15, S01E36, S01E41, S01E45, S01E48"
世界,せかい,"1. the world, society, the universe<br>2. sphere, circle, world<br>3. world-renowned, world-famous<br>4. realm governed by one Buddha, space",N4,13,それでは　スローの<b>世界</b>へ,Now let's go to the slow world,"S01E01, S01E02, S01E03, S01E04, S01E05, S01E07, S01E09, S01E10, S01E18, S01E28, S01E51"
なんと,なんと,"1. what, how<br>2. what (a) ...!, how ...!<br>3. surprisingly, to my amazement, believe it or not, why, ...!<br>4. oh my, wow<br>5. well, ..., so, ...",Unlabeled,13,アストロ・ループを<b>なんと</b>　連続１６回。,Astro loop 16 times in a row.,"S01E01, S01E08, S01E10, S01E13, S01E15, S01E16, S01E21, S01E47"
届く,とどく,"1. to reach, to touch, to get to, to carry (of sound)<br>2. to be delivered, to arrive<br>3. to be attentive, to be scrupulous, to be thorough<br>4. to be realized (of a desire), to be fulfilled, to get through (to someone), to be appreciated, to make an impression",N3,13,でも　<b>届い</b>たタヴァネルは　１機。,"However, only one Tavanel arrived.","S01E02, S01E23, S01E27, S01E28, S01E33, S01E41, S01E44, S01E46"
なぁ,なあ,"1. hey, say, look",Unlabeled,13,日が暮れるまで遊んだよ<b>なぁ</b>。,We played until the sun went down.,"S01E02, S01E04, S01E17, S01E20, S01E26, S01E32, S01E33, S01E40, S01E42"
完璧,かんぺき,"1. perfect, complete, flawless",N1,13,これが　<b>完璧</b>にできるようになると,When you can do this perfectly,"S01E03, S01E11, S01E24, S01E27, S01E28, S01E37, S01E45, S01E48"
では,では,"1. then, well, so, well then<br>2. if not ..., unless ...",N5,13,<b>では</b>　私が。,"Well, it's me.","S01E03, S01E05, S01E10, S01E11, S01E34, S01E36, S01E42, S01E46, S01E50"
かける,かける,"1. to hang up (e.g. a coat, a picture on the wall), to let hang, to suspend (from), to hoist (e.g. sail), to raise (e.g. flag)<br>2. to put on (e.g. a blanket), to put on top of, to cover, to lay, to spread<br>3. to put on (glasses, etc.), to wear (a necklace, etc.)<br>4. to make (a call)<br>5. to spend (time, money), to expend, to use<br>6. to pour (liquid) onto, to sprinkle (powder or spices) onto, to splash, to throw (e.g. water) onto<br>7. to turn on (engine, radio, etc.), to set (dial, alarm clock, etc.), to put on (DVD, song, etc.), to use (device, implement, etc.)<br>8. to cause (somebody inconvenience, trouble, etc.), to burden (someone), to impose<br>9. to multiply (arithmetic operation)<br>10. to secure (e.g. lock)<br>11. to take a seat, to sit, to rest (something on something else), to support (something on something else)<br>12. to bind<br>13. to wager, to bet, to risk, to stake, to gamble<br>14. to put an effect (spell, anaesthetic, etc.) on<br>15. to hold (a play, festival, etc.)<br>16. to hold an emotion for (pity, hope, etc.)<br>17. to argue (in court), to deliberate (in a meeting), to present (e.g. idea to a conference, etc.)<br>18. to increase further<br>19. to catch (in a trap, etc.)<br>20. to set atop<br>21. to erect (a makeshift building)<br>22. to apply (insurance)<br>23. to pun (on a word), to use (a word) as a pivot word, to play on words<br>24. to be partway doing ..., to begin (but not complete) ..., to be about to ...<br>25. to address (someone), to direct (something, to someone), to do (something, to someone)",N5,13,サイドスピンシュートで　カーブを<b>かける</b>んだ。,Apply a curve with a side spin shot.,"S01E03, S01E07, S01E08, S01E11, S01E13, S01E14, S01E17, S01E21, S01E27, S01E33, S01E36, S01E51"
確か,たしか,"1. sure, certain, positive, definite<br>2. reliable, trustworthy, safe, sound, firm, accurate, correct, exact<br>3. If I'm not mistaken, If I remember correctly, If I remember rightly",N4,13,<b>確か</b>に難しそうですね。,It certainly seems difficult.,"S01E03, S01E11, S01E16, S01E22, S01E27, S01E28, S01E38, S01E40, S01E42, S01E46, S01E50"
さすが,さすが,"1. as one would expect, just as you'd expect (from), just like (someone)<br>2. still, all the same, after all<br>3. even ... (e.g. ""even a genius"")",Unlabeled,13,<b>さすが</b>に　この距離はムリか。,"As expected, this distance is impossible.","S01E03, S01E13, S01E15, S01E21, S01E22, S01E24, S01E31, S01E36, S01E37, S01E42, S01E47, S01E50"
フォワード,フォワード,"1. forward<br>2. forwarding (email)<br>3. forwards, forward contract",Unlabeled,13,まず　両手で　<b>フォワード</b>・パス。,"First, make a forward pass with both hands.","S01E03, S01E09, S01E24, S01E31, S01E43, S01E48, S01E51"
パス,パス,"1. passing (a test, examination, etc.)<br>2. pass (for admission, transport, etc.), ticket<br>3. pass (of a ball)<br>4. (giving something a) pass, skipping (one's turn)<br>5. path (file, directory, graphics)",N3,13,まず　両手で　フォワード・<b>パス</b>。,"First, make a forward pass with both hands.","S01E03, S01E09, S01E24, S01E31, S01E43, S01E48, S01E51"
ふる,ふる,"1. used item, secondhand item<br>2. old, used, previous",Unlabeled,13,ヨーヨーが　<b>ふり</b>このように→,The yo-yo swings like this →,"S01E03, S01E04, S01E07, S01E09, S01E11, S01E12, S01E13, S01E32, S01E38, S01E44"
あんな,あんな,"1. that sort of, that kind of, like that, such, so",N4,13,<b>あんな</b>戦い方もできるのか！,Can you fight like that?,"S01E04, S01E05, S01E13, S01E16, S01E17, S01E18, S01E27, S01E28, S01E32, S01E44, S01E51"
とも,とも,"1. companion, follower, attendant, retinue",Unlabeled,13,うわっ　２機<b>とも</b>　はじき返した。,"Wow, both planes bounced back.","S01E04, S01E05, S01E09, S01E15, S01E25, S01E38, S01E39, S01E41, S01E43, S01E44, S01E46, S01E51"
もちろん,もちろん,"1. of course, certainly, naturally",N4,13,<b>もちろん</b>のことなんですが→,Of course it is →,"S01E05, S01E07, S01E09, S01E17, S01E19, S01E33, S01E35, S01E42, S01E44, S01E46, S01E49"
止める,とめる,"1. to stop, to turn off<br>2. to park<br>3. to prevent, to suppress (a cough), to hold back (tears), to hold (one's breath), to relieve (pain)<br>4. to stop (someone from doing something), to dissuade, to forbid, to prohibit<br>5. to notice, to be aware of, to concentrate on, to pay attention to, to remember, to bear in mind<br>6. to fix (in place), to fasten, to tack, to pin, to nail, to button, to staple<br>7. to detain, to keep in custody",N4,13,まずは　ヨーヨーを<b>止め</b>た状態で。,"First, stop the yo-yo.","S01E06, S01E16, S01E18, S01E19, S01E23, S01E27, S01E33, S01E36, S01E48"
なんで,なんで,"1. why?, what for?<br>2. how?, by what means?",Unlabeled,13,でも　<b>なんで</b>ドラガオンが,But why Dragaon?,"S01E06, S01E09, S01E11, S01E15, S01E17, S01E19, S01E25, S01E33, S01E40, S01E44, S01E47"
よく,よく,"1. greed, craving, desire, appetite, hunger, avarice, wants",N5,13,２人とも　<b>よく</b>やった。,Both of you did well.,"S01E06, S01E07, S01E09, S01E11, S01E13, S01E18, S01E21, S01E26, S01E27, S01E28, S01E31, S01E33"
本当,ほんとう,"1. truth, reality, actuality, fact<br>2. proper, right, correct, official<br>3. genuine, authentic, real, natural, veritable",N3,13,くれぐれも<b>本当</b>のブランコに,Make it a real swing,"S01E07, S01E08, S01E20, S01E21, S01E25, S01E27, S01E28, S01E30, S01E31, S01E36, S01E37, S01E44"
ほら,ほら,"1. look!, look out!, hey!, look at me!, there you are!",Unlabeled,13,あっという間に　<b>ほら</b>完成。,[Unavailable],"S01E07, S01E10, S01E19, S01E26, S01E31, S01E35, S01E42, S01E46"
まま,まま,As is / Condition,Unlabeled,13,欲しい<b>まま</b>にした男　マスター・ジョウ。,"Master Joe, the man who did what he wanted.","S01E09, S01E13, S01E16, S01E17, S01E21, S01E25, S01E36, S01E37, S01E38, S01E41, S01E50, S01E51"
みたい,みたい,"1. -like, sort of, similar to, resembling",Unlabeled,13,もう足が　棒<b>みたい</b>だぜ。,My legs are like sticks now.,"S01E09, S01E13, S01E18, S01E24, S01E28, S01E31, S01E33, S01E40, S01E42, S01E44, S01E47, S01E48"
主,おも,"1. chief, main, principal, important<br>2. main secondary or supporting role (in kyogen)",Unlabeled,13,マスター・キルトは　シモを道場<b>主</b>に選んだ。,Master Quilt chose Simo as the dojo owner.,"S01E09, S01E11, S01E12, S01E13, S01E14, S01E34, S01E35, S01E39"
